entry_id,source_entry_id,person_id,normalization input,listed as,book,author,edition,year
Equiano-Interesting-4-0116,Equiano-Interesting-4-0116,Equiano-Interesting-4-0116,Mrs. O'Reily,Mrs. O'Reily,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0117,Equiano-Interesting-4-0117,Equiano-Interesting-4-0117,"William Robinson, Esq.","William Robinson, Esq.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0118,Equiano-Interesting-4-0118,Equiano-Interesting-4-0118,Thomas Reynolds,Thomas Reynolds,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0119,Equiano-Interesting-4-0119,Equiano-Interesting-4-0119,"Robert Stevelly, Esq.","Robert Stevelly, Esq.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0120,Equiano-Interesting-4-0120,Equiano-Interesting-4-0120,William Sleater,William Sleater,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0121,Equiano-Interesting-4-0121,Equiano-Interesting-4-0121,William Stewart,William Stewart,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0122,Equiano-Interesting-4-0122,Equiano-Interesting-4-0122,"Alexander Stewart, Esq. 2 copies","Alexander Stewart, Esq. 2 copies",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0123,Equiano-Interesting-4-0123,Equiano-Interesting-4-0123,"Mrs. Singleton, 4 copies","Mrs. Singleton, 4 copies",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0124,Equiano-Interesting-4-0124,Equiano-Interesting-4-0124,"Joseph Sandwich, 4 copies","Joseph Sandwich, 4 copies",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0125,Equiano-Interesting-4-0125,Equiano-Interesting-4-0125,Robert S. Sanders,Robert S. Sanders,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0126,Equiano-Interesting-4-0126,Equiano-Interesting-4-0126,Jones Stevelly,Jones Stevelly,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0127,Equiano-Interesting-4-0127,Equiano-Interesting-4-0127,Mr. Richard Stafford,Mr. Richard Stafford,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0128,Equiano-Interesting-4-0128,Equiano-Interesting-4-0128,Mr. William Staines,Mr. William Staines,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0129,Equiano-Interesting-4-0129,Equiano-Interesting-4-0129,"William Smyth, Esq. 12 copies","William Smyth, Esq. 12 copies",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0130,Equiano-Interesting-4-0130,Equiano-Interesting-4-0130,James Shaw,James Shaw,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0131,Equiano-Interesting-4-0131,Equiano-Interesting-4-0131,"Ralph Shaw, Esq.","Ralph Shaw, Esq.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0132,Equiano-Interesting-4-0132,Equiano-Interesting-4-0132,Amos Strettell,Amos Strettell,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0133,Equiano-Interesting-4-0133,Equiano-Interesting-4-0133,"N. N. Smith, Esq. Inner Temple","N. N. Smith, Esq. Inner Temple",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0134,Equiano-Interesting-4-0134,Equiano-Interesting-4-0134,"Benjamin Smith, Esq. 45th Regiment","Benjamin Smith, Esq. 45th Regiment",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0135,Equiano-Interesting-4-0135,Equiano-Interesting-4-0135,"James Stewart, Esq. 20 copies","James Stewart, Esq. 20 copies",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0136,Equiano-Interesting-4-0136,Equiano-Interesting-4-0136,John Scanlon,John Scanlon,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0137,Equiano-Interesting-4-0137,Equiano-Interesting-4-0137,Thomas Simmons,Thomas Simmons,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0138,Equiano-Interesting-4-0138,Equiano-Interesting-4-0138,"David La Touche, Esq, jun.","David La Touche, Esq, jun.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0139,Equiano-Interesting-4-0139,Equiano-Interesting-4-0139,Lady Ceilia La Touche,Lady Ceilia La Touche,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0140,Equiano-Interesting-4-0140,Equiano-Interesting-4-0140,"James Napper Tandy, Esq.","James Napper Tandy, Esq.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0141,Equiano-Interesting-4-0141,Equiano-Interesting-4-0141,John Terry,John Terry,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0142,Equiano-Interesting-4-0142,Equiano-Interesting-4-0142,"----Talbott, Esq.","----Talbott, Esq.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0143,Equiano-Interesting-4-0143,Equiano-Interesting-4-0143,Captain Tisdall,Captain Tisdall,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0144,Equiano-Interesting-4-0144,Equiano-Interesting-4-0144,Lewis Tourtellote,Lewis Tourtellote,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0145,Equiano-Interesting-4-0145,Equiano-Interesting-4-0145,"Thomas Thompson, Esq.","Thomas Thompson, Esq.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0146,Equiano-Interesting-4-0146,Equiano-Interesting-4-0146,"Augustine Thwaites, Esq. 1 copy","Augustine Thwaites, Esq. 1 copy",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0147,Equiano-Interesting-4-0147,Equiano-Interesting-4-0147,"Skeffington Thompson, Esq. 5 copes","Skeffington Thompson, Esq. 5 copes",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0148,Equiano-Interesting-4-0148,Equiano-Interesting-4-0148,William Tenwick,William Tenwick,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0149,Equiano-Interesting-4-0149,Equiano-Interesting-4-0149,"John Toler, Esq. Solicitor General","John Toler, Esq. Solicitor General",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0150,Equiano-Interesting-4-0150,Equiano-Interesting-4-0150,"Richard Verschoyle, Esq.","Richard Verschoyle, Esq.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0151,Equiano-Interesting-4-0151,Equiano-Interesting-4-0151,Philip Vegneaw,Philip Vegneaw,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0152,Equiano-Interesting-4-0152,Equiano-Interesting-4-0152,Peter Warren,Peter Warren,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0153,Equiano-Interesting-4-0153,Equiano-Interesting-4-0153,"John Walker, 6 copies","John Walker, 6 copies",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0154,Equiano-Interesting-4-0154,Equiano-Interesting-4-0154,"Robert Waller, Esq.","Robert Waller, Esq.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0155,Equiano-Interesting-4-0155,Equiano-Interesting-4-0155,"Joseph Walker, Printer","Joseph Walker, Printer",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0156,Equiano-Interesting-4-0156,Equiano-Interesting-4-0156,Solomon Walker,Solomon Walker,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0157,Equiano-Interesting-4-0157,Equiano-Interesting-4-0157,William Walcott,William Walcott,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0158,Equiano-Interesting-4-0158,Equiano-Interesting-4-0158,"Richard Westenra, Esq.","Richard Westenra, Esq.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0159,Equiano-Interesting-4-0159,Equiano-Interesting-4-0159,John Ward,John Ward,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0160,Equiano-Interesting-4-0160,Equiano-Interesting-4-0160,Joseph Williams,Joseph Williams,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0161,Equiano-Interesting-4-0161,Equiano-Interesting-4-0161,"Joseph C. Walker, Esq.","Joseph C. Walker, Esq.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0162,Equiano-Interesting-4-0162,Equiano-Interesting-4-0162,"Samuel Walker, Esq.","Samuel Walker, Esq.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0163,Equiano-Interesting-4-0163,Equiano-Interesting-4-0163,HIs Royal Highness the Prince of Wales.,HIs Royal Highness the Prince of Wales.,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0164,Equiano-Interesting-4-0164,Equiano-Interesting-4-0164,His Roya  Highness the Duke of York.,His Roya  Highness the Duke of York.,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0165,Equiano-Interesting-4-0165,Equiano-Interesting-4-0165,His Royal Highness the Duke of Cumberland.,His Royal Highness the Duke of Cumberland.,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0166,Equiano-Interesting-4-0166,Equiano-Interesting-4-0166,The Right Hon. the Earl of Ailesbury,The Right Hon. the Earl of Ailesbury,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0167,Equiano-Interesting-4-0167,Equiano-Interesting-4-0167,Admiral Afflect,Admiral Afflect,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0168,Equiano-Interesting-4-0168,Equiano-Interesting-4-0168,"Mr. William Abingdon, 2 copies","Mr. William Abingdon, 2 copies",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0169,Equiano-Interesting-4-0169,Equiano-Interesting-4-0169,"James Adair, Esq.","James Adair, Esq.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0170,Equiano-Interesting-4-0170,Equiano-Interesting-4-0170,The Reverend Charles Adams,The Reverend Charles Adams,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0171,Equiano-Interesting-4-0171,Equiano-Interesting-4-0171,Miss MAry Adams,Miss MAry Adams,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0172,Equiano-Interesting-4-0172,Equiano-Interesting-4-0172,John Ady,John Ady,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0173,Equiano-Interesting-4-0173,Equiano-Interesting-4-0173,The Reverend Mr. Aldridge,The Reverend Mr. Aldridge,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0174,Equiano-Interesting-4-0174,Equiano-Interesting-4-0174,"Mr. Law Adkinson, of Huddersfield, 100 copies","Mr. Law Adkinson, of Huddersfield, 100 copies",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0175,Equiano-Interesting-4-0175,Equiano-Interesting-4-0175,"The Rev. Mr. Atkinson, of Leeds, 12 copies","The Rev. Mr. Atkinson, of Leeds, 12 copies",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0176,Equiano-Interesting-4-0176,Equiano-Interesting-4-0176,Mr. Thomas Atwood,Mr. Thomas Atwood,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0177,Equiano-Interesting-4-0177,Equiano-Interesting-4-0177,Mr Audley,Mr Audley,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0178,Equiano-Interesting-4-0178,Equiano-Interesting-4-0178,"The Rev. Mr. Astley, of Chesterfield, 3 copies","The Rev. Mr. Astley, of Chesterfield, 3 copies",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0179,Equiano-Interesting-4-0179,Equiano-Interesting-4-0179,His Grace the Duke of Bedford,His Grace the Duke of Bedford,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0180,Equiano-Interesting-4-0180,Equiano-Interesting-4-0180,Her Grace the Duchess of Buccleugh,Her Grace the Duchess of Buccleugh,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0181,Equiano-Interesting-4-0181,Equiano-Interesting-4-0181,The Right Reverend the Lord Bishop of Bangor,The Right Reverend the Lord Bishop of Bangor,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0182,Equiano-Interesting-4-0182,Equiano-Interesting-4-0182,The Right Hon Lord Belgrave,The Right Hon Lord Belgrave,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0183,Equiano-Interesting-4-0183,Equiano-Interesting-4-0183,The Reverend Doctor Baker,The Reverend Doctor Baker,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0184,Equiano-Interesting-4-0184,Equiano-Interesting-4-0184,Mrs. Baker,Mrs. Baker,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0185,Equiano-Interesting-4-0185,Equiano-Interesting-4-0185,"Matthew Baillie, M. D.","Matthew Baillie, M. D.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0186,Equiano-Interesting-4-0186,Equiano-Interesting-4-0186,Mrs. Baillie,Mrs. Baillie,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0187,Equiano-Interesting-4-0187,Equiano-Interesting-4-0187,Miss Ballie,Miss Ballie,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0188,Equiano-Interesting-4-0188,Equiano-Interesting-4-0188,Miss J. Baillie,Miss J. Baillie,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0189,Equiano-Interesting-4-0189,Equiano-Interesting-4-0189,"Wm. Bliffs, of Birmingham, 13 copies","Wm. Bliffs, of Birmingham, 13 copies",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0190,Equiano-Interesting-4-0190,Equiano-Interesting-4-0190,"David Barclay, Esq.","David Barclay, Esq.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0191,Equiano-Interesting-4-0191,Equiano-Interesting-4-0191,"Mrs. Baynes, 2 copies","Mrs. Baynes, 2 copies",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0192,Equiano-Interesting-4-0192,Equiano-Interesting-4-0192,Mr. Thomas Bellamy,Mr. Thomas Bellamy,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0193,Equiano-Interesting-4-0193,Equiano-Interesting-4-0193,Admiral George Belfour,Admiral George Belfour,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0194,Equiano-Interesting-4-0194,Equiano-Interesting-4-0194,Mr. J. Benjafield,Mr. J. Benjafield,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0195,Equiano-Interesting-4-0195,Equiano-Interesting-4-0195,Mr. Bensley,Mr. Bensley,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0196,Equiano-Interesting-4-0196,Equiano-Interesting-4-0196,The Reverend Mr. Bently,The Reverend Mr. Bently,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0197,Equiano-Interesting-4-0197,Equiano-Interesting-4-0197,Mr. Thomas Bentley,Mr. Thomas Bentley,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0198,Equiano-Interesting-4-0198,Equiano-Interesting-4-0198,"Sir John Berney, Bart.","Sir John Berney, Bart.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0199,Equiano-Interesting-4-0199,Equiano-Interesting-4-0199,"Alexander Blair, Esq.","Alexander Blair, Esq.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0200,Equiano-Interesting-4-0200,Equiano-Interesting-4-0200,"Sir Brooke Bothby, of Ashburne","Sir Brooke Bothby, of Ashburne",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0201,Equiano-Interesting-4-0201,Equiano-Interesting-4-0201,Mrs E Boverie,Mrs E Boverie,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0202,Equiano-Interesting-4-0202,Equiano-Interesting-4-0202,Alderman Boydell,Alderman Boydell,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0203,Equiano-Interesting-4-0203,Equiano-Interesting-4-0203,"Mr. Beanson, of Doncaster","Mr. Beanson, of Doncaster",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0204,Equiano-Interesting-4-0204,Equiano-Interesting-4-0204,"---- Brand, Esq.","---- Brand, Esq.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0205,Equiano-Interesting-4-0205,Equiano-Interesting-4-0205,"F. J. Brown, Esq. M. P. 2 copies","F. J. Brown, Esq. M. P. 2 copies",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0206,Equiano-Interesting-4-0206,Equiano-Interesting-4-0206,"Dr. Brown, Sheffield, 3 copies","Dr. Brown, Sheffield, 3 copies",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0207,Equiano-Interesting-4-0207,Equiano-Interesting-4-0207,"Edward Burch, Esq. R. A.","Edward Burch, Esq. R. A.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0208,Equiano-Interesting-4-0208,Equiano-Interesting-4-0208,"---- Buxton, Esq. of Leicester, 6 copies","---- Buxton, Esq. of Leicester, 6 copies",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0209,Equiano-Interesting-4-0209,Equiano-Interesting-4-0209,The Right Hon. Lord Cathcart,The Right Hon. Lord Cathcart,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0210,Equiano-Interesting-4-0210,Equiano-Interesting-4-0210,The Right Revernd Lord Bishop of Chester,The Right Revernd Lord Bishop of Chester,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0211,Equiano-Interesting-4-0211,Equiano-Interesting-4-0211,The Right Hon. H. S. Conway,The Right Hon. H. S. Conway,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0212,Equiano-Interesting-4-0212,Equiano-Interesting-4-0212,Lady Almiria Carpenter,Lady Almiria Carpenter,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0213,Equiano-Interesting-4-0213,Equiano-Interesting-4-0213,"The Rev. Thomas Clarkson, 2 copies","The Rev. Thomas Clarkson, 2 copies",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0214,Equiano-Interesting-4-0214,Equiano-Interesting-4-0214,"Captain John Clarkson, of the Royal Navy","Captain John Clarkson, of the Royal Navy",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0215,Equiano-Interesting-4-0215,Equiano-Interesting-4-0215,"The Rev. Mr. Catlow, Mansfield","The Rev. Mr. Catlow, Mansfield",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0216,Equiano-Interesting-4-0216,Equiano-Interesting-4-0216,"Thomas Clark, of Northampton, 3 copies","Thomas Clark, of Northampton, 3 copies",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0217,Equiano-Interesting-4-0217,Equiano-Interesting-4-0217,"Thomas Cooper, Esq. of Manchester, 6 copies","Thomas Cooper, Esq. of Manchester, 6 copies",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0218,Equiano-Interesting-4-0218,Equiano-Interesting-4-0218,"Richard Cosway, Esq.","Richard Cosway, Esq.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0219,Equiano-Interesting-4-0219,Equiano-Interesting-4-0219,Miss Susan Cullen,Miss Susan Cullen,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0220,Equiano-Interesting-4-0220,Equiano-Interesting-4-0220,"Alderman Curtis, M. P.","Alderman Curtis, M. P.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0221,Equiano-Interesting-4-0221,Equiano-Interesting-4-0221,"Ottobah Cugoano, or John Stewart","Ottobah Cugoano, or John Stewart",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0222,Equiano-Interesting-4-0222,Equiano-Interesting-4-0222,The Right Hon. the Earl of Darthmouth,The Right Hon. the Earl of Darthmouth,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0223,Equiano-Interesting-4-0223,Equiano-Interesting-4-0223,The Right Hon. the Earl of Derby,The Right Hon. the Earl of Derby,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0224,Equiano-Interesting-4-0224,Equiano-Interesting-4-0224,"Sir William Dolben, Bart.","Sir William Dolben, Bart.",Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0225,Equiano-Interesting-4-0225,Equiano-Interesting-4-0225,The Reverend C. E. De Coetlogon,The Reverend C. E. De Coetlogon,Interesting Narrative,"Equiano, Olaudah",4,1791
Equiano-Interesting-4-0226,Equiano-Interesting-4-0226,Equiano-Interesting-4-0226,"John Delamain, Esq.","John Delamain, Esq.",Interesting Narrative,"Equiano, Olaudah",4,1791
